url,reason,note,domain
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-cedar-grove,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-bozeman-montana,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-futbol-360-soccer-complex-dallas,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-chino,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-steel-sports-south-bay,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-glassboro,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-canby-oregon,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-blue-ash-cincinnati,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-steel-sports-virginia-beach-the-rave,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-albany,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-ocean-view-new-jersey,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-harris-stowe-state-university,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
https://www.ussportscamps.com/soccer/nike/nike-soccer-camp-all-seasons-sports-academy,no_events,JSON-LD present but no Event-type entries,ussportscamps.com
