name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Rock Valley College - Serving & Passing Clinic (June 1, 2026)",volleyball,10,16,2026-06-01,2026-06-01,3301 N Mulford Rd,Rockford,IL,61114,"Enjoy a fun and active summer at our Rockford volleyball camp! This camp is open to boys and girls ages 10–16 who want to improve their volleyball skills in a positive setting. With coaching from Rock Valley College Women’s Coach Kristy Pierce and her experienced team, players will practice new techniques, build confidence, and play lots of volleyball. It’s a great place to meet new friends, learn the game, and grow as an athlete at our Illinois summer camp!",$29,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/volleyball-camp-rock-valley-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Rock Valley College - All Skills Camp (June 1–5, 2026)",volleyball,10,16,2026-06-01,2026-06-05,3301 N Mulford Rd,Rockford,IL,61114,"Enjoy a fun and active summer at our Rockford volleyball camp! This camp is open to boys and girls ages 10–16 who want to improve their volleyball skills in a positive setting. With coaching from Rock Valley College Women’s Coach Kristy Pierce and her experienced team, players will practice new techniques, build confidence, and play lots of volleyball. It’s a great place to meet new friends, learn the game, and grow as an athlete at our Illinois summer camp!",$379,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/volleyball-camp-rock-valley-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Rock Valley College - Setting & Attacking Clinic (June 2, 2026)",volleyball,10,16,2026-06-02,2026-06-02,3301 N Mulford Rd,Rockford,IL,61114,"Enjoy a fun and active summer at our Rockford volleyball camp! This camp is open to boys and girls ages 10–16 who want to improve their volleyball skills in a positive setting. With coaching from Rock Valley College Women’s Coach Kristy Pierce and her experienced team, players will practice new techniques, build confidence, and play lots of volleyball. It’s a great place to meet new friends, learn the game, and grow as an athlete at our Illinois summer camp!",$29,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/volleyball-camp-rock-valley-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Rock Valley College - Dig & Pass Clinic (June 3, 2026)",volleyball,10,16,2026-06-03,2026-06-03,3301 N Mulford Rd,Rockford,IL,61114,"Enjoy a fun and active summer at our Rockford volleyball camp! This camp is open to boys and girls ages 10–16 who want to improve their volleyball skills in a positive setting. With coaching from Rock Valley College Women’s Coach Kristy Pierce and her experienced team, players will practice new techniques, build confidence, and play lots of volleyball. It’s a great place to meet new friends, learn the game, and grow as an athlete at our Illinois summer camp!",$29,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/volleyball-camp-rock-valley-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Rock Valley College - Serving & Passing Clinic (June 4, 2026)",volleyball,10,16,2026-06-04,2026-06-04,3301 N Mulford Rd,Rockford,IL,61114,"Enjoy a fun and active summer at our Rockford volleyball camp! This camp is open to boys and girls ages 10–16 who want to improve their volleyball skills in a positive setting. With coaching from Rock Valley College Women’s Coach Kristy Pierce and her experienced team, players will practice new techniques, build confidence, and play lots of volleyball. It’s a great place to meet new friends, learn the game, and grow as an athlete at our Illinois summer camp!",$29,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/volleyball-camp-rock-valley-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at NexusPark Fieldhouse - Serving & Passing Clinic (July 13, 2026)",volleyball,10,18,2026-07-13,2026-07-13,2224 25th St,Columbus,IN,47201,"Campers of all abilities are invited to join us at NexusPark Fieldhouse for fun and learning on the court! Athletes will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 10-18, this summer volleyball camp in Indiana is geared toward building confidence, improving skills, and making new friends. From fun drills to lively games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Columbus—sign up today!",$65,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-columbus-indiana,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at NexusPark Fieldhouse - Setting Clinic OR Hitting Clinic (July 13, 2026)",volleyball,10,18,2026-07-13,2026-07-13,2224 25th St,Columbus,IN,47201,"Campers of all abilities are invited to join us at NexusPark Fieldhouse for fun and learning on the court! Athletes will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 10-18, this summer volleyball camp in Indiana is geared toward building confidence, improving skills, and making new friends. From fun drills to lively games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Columbus—sign up today!",$65,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-columbus-indiana,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at NexusPark Fieldhouse - All Skills Camp (July 14–16, 2026)",volleyball,10,15,2026-07-14,2026-07-16,2224 25th St,Columbus,IN,47201,"Campers of all abilities are invited to join us at NexusPark Fieldhouse for fun and learning on the court! Athletes will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 10-18, this summer volleyball camp in Indiana is geared toward building confidence, improving skills, and making new friends. From fun drills to lively games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Columbus—sign up today!",$395,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-columbus-indiana,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at NexusPark Fieldhouse - HS Prep/Advanced Camp (July 14–16, 2026)",volleyball,14,18,2026-07-14,2026-07-16,2224 25th St,Columbus,IN,47201,"Campers of all abilities are invited to join us at NexusPark Fieldhouse for fun and learning on the court! Athletes will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 10-18, this summer volleyball camp in Indiana is geared toward building confidence, improving skills, and making new friends. From fun drills to lively games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Columbus—sign up today!",$395,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-columbus-indiana,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at University of Evansville - Setting Clinic (July 6, 2026)",volleyball,10,18,2026-07-06,2026-07-06,1800 Lincoln Ave,Evansville,IN,47714,"Spend part of your summer at the University of Evansville and enjoy a great volleyball training experience! Girls &amp; Boys ages 10–18 of all skill levels are invited to learn, improve, and have fun on the court. Led by Head Volleyball Coach Zach Weinberg, campers will build strong fundamentals, gain confidence, and take part in skill-focused drills and friendly competition. It’s a supportive environment where athletes can grow their game, meet new friends, and make lasting summer memories. Register today and join us in Evansville this summer!",$89,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-evansville,FALSE,FALSE,camp,,,medium
