name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Forekicks Marlboro -  (July 20–24, 2026)",volleyball,10,18,2026-07-20,2026-07-24,219 Forest St,Marlborough,MA,01701,"Get ready for an exciting summer at our Volleyball Camp in Marlborough, Massachusetts! Open to boys and girls ages 10–18, this camp is perfect for athletes who want to boost their confidence and take their game to the next level. With experienced coaches leading fun drills, team play, and friendly competitions, players will strengthen their skills and prepare for the upcoming season. Athletes from Marlborough and beyond will enjoy a positive, high-energy environment while making new friends and lasting memories. Don’t miss this incredible volleyball camp experience!",$548,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-forekicks-marlboro,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Forekicks Marlboro -  (Aug. 10–13, 2026)",volleyball,10,18,2026-08-10,2026-08-13,219 Forest St,Marlborough,MA,01701,"Get ready for an exciting summer at our Volleyball Camp in Marlborough, Massachusetts! Open to boys and girls ages 10–18, this camp is perfect for athletes who want to boost their confidence and take their game to the next level. With experienced coaches leading fun drills, team play, and friendly competitions, players will strengthen their skills and prepare for the upcoming season. Athletes from Marlborough and beyond will enjoy a positive, high-energy environment while making new friends and lasting memories. Don’t miss this incredible volleyball camp experience!",$481,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-forekicks-marlboro,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Lasell University (Formerly Newton YMCA) -  (July 6–10, 2026)",volleyball,10,18,2026-07-06,2026-07-10,1844 Commonwealth Ave,Newton,MA,02466,"Get ready for an amazing summer at our 2026 Volleyball Camp in Newton, Massachusetts! Open to boys and girls ages 10–18, this camp is the perfect place to learn, grow, and have fun on the court. Athletes will develop their skills through hands-on coaching, exciting drills, and friendly competitions. With supportive instructors and a positive team atmosphere, players will build confidence, prepare for the upcoming season, and make lasting friendships. Don’t miss this unforgettable summer volleyball experience in Newton and take your game to new heights!",$584,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-newton-massachusetts,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Lasell University (Formerly Newton YMCA) -  (July 27–31, 2026)",volleyball,10,18,2026-07-27,2026-07-31,1844 Commonwealth Ave,Newton,MA,02466,"Get ready for an amazing summer at our 2026 Volleyball Camp in Newton, Massachusetts! Open to boys and girls ages 10–18, this camp is the perfect place to learn, grow, and have fun on the court. Athletes will develop their skills through hands-on coaching, exciting drills, and friendly competitions. With supportive instructors and a positive team atmosphere, players will build confidence, prepare for the upcoming season, and make lasting friendships. Don’t miss this unforgettable summer volleyball experience in Newton and take your game to new heights!",$584,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-newton-massachusetts,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at American International College - All Skills Camp (June 29–July 2, 2026)",volleyball,12,16,2026-06-29,2026-07-02,125 Cortland St,Springfield,MA,01109,"Join us this summer at the American International College in Massachusetts for fun and learning on the court! Train with elite coaches, while enjoying a supportive and exciting atmosphere. Open to girls, 10-18, this camp in Springfield is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$465,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-american-international,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at American International College - Setter & Hitter Clinic (July 7, 2026)",volleyball,10,18,2026-07-07,2026-07-07,125 Cortland St,Springfield,MA,01109,"Join us this summer at the American International College in Massachusetts for fun and learning on the court! Train with elite coaches, while enjoying a supportive and exciting atmosphere. Open to girls, 10-18, this camp in Springfield is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$86,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-american-international,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at American International College - Defense & Ball Control Clinic (July 8, 2026)",volleyball,10,18,2026-07-08,2026-07-08,125 Cortland St,Springfield,MA,01109,"Join us this summer at the American International College in Massachusetts for fun and learning on the court! Train with elite coaches, while enjoying a supportive and exciting atmosphere. Open to girls, 10-18, this camp in Springfield is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$86,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-american-international,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at American International College - Serving & Passing Clinic (July 9, 2026)",volleyball,10,18,2026-07-09,2026-07-09,125 Cortland St,Springfield,MA,01109,"Join us this summer at the American International College in Massachusetts for fun and learning on the court! Train with elite coaches, while enjoying a supportive and exciting atmosphere. Open to girls, 10-18, this camp in Springfield is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$86,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-american-international,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at American International College - All Skills Camp (July 13–16, 2026)",volleyball,12,16,2026-07-13,2026-07-16,125 Cortland St,Springfield,MA,01109,"Join us this summer at the American International College in Massachusetts for fun and learning on the court! Train with elite coaches, while enjoying a supportive and exciting atmosphere. Open to girls, 10-18, this camp in Springfield is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$465,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-american-international,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Westfield State -  (July 26–29, 2026)",volleyball,12,18,2026-07-26,2026-07-29,577 Western Ave,Westfield,MA,01085,"Join us this summer at Westfield State in Massachusetts for fun and learning on the court! Campers of all abilities will train with the MGA Volleyball coaching staff while enjoying a supportive and exciting atmosphere. Open to girls, ages 12-18, this camp in Westfield is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$758-$1058,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-westfield,FALSE,FALSE,camp,,,medium
