name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Shorter University - Intermediate/Advanced Camp (July 8–11, 2026)",volleyball,13,18,2026-07-08,2026-07-11,315 Shorter Ave,Rome,GA,30165,"Join us this summer at Shorter University for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Directors, Noel and Lisa Carper, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this volleyball camp in Georgia is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Rome—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$569-$669,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-shorter-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Lake Forest Academy -  (July 26–29, 2026)",volleyball,10,16,2026-07-26,2026-07-29,1500 W Kennedy Rd,Lake Forest,IL,60045,"Join us this summer at Lake Forest Academy in Illinois for fun and learning on the court! Train with Mikaela Ekakitie, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-16, this camp in Lake Forest is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$929-$1029,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-lake-forest-academy,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Lake Forest Academy -  (Aug. 2–5, 2026)",volleyball,10,16,2026-08-02,2026-08-05,1500 W Kennedy Rd,Lake Forest,IL,60045,"Join us this summer at Lake Forest Academy in Illinois for fun and learning on the court! Train with Mikaela Ekakitie, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-16, this camp in Lake Forest is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$879-$979,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-lake-forest-academy,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp University of Maryland Eastern Shore - Beginner/Intermediate Camp (July 28–31, 2026)",volleyball,12,16,2026-07-28,2026-07-31,11868 College Backbone Rd,Princess Anne,MD,21853,"Join us this summer at the University of Maryland Eastern Shore for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Vanessa Faircloth, while enjoying a supportive and exciting atmosphere. Open to girls, ages 12-18, this Maryland volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Princess Anne this summer—sign up today!",$729-$799,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-university-of-maryland-eastern-shore,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp University of Maryland Eastern Shore - Advanced Camp (July 28–31, 2026)",volleyball,14,18,2026-07-28,2026-07-31,11868 College Backbone Rd,Princess Anne,MD,21853,"Join us this summer at the University of Maryland Eastern Shore for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Vanessa Faircloth, while enjoying a supportive and exciting atmosphere. Open to girls, ages 12-18, this Maryland volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Princess Anne this summer—sign up today!",$729-$799,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-university-of-maryland-eastern-shore,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp Adrian College - Little Bulldogs Camp (June 18–20, 2026)",volleyball,10,12,2026-06-18,2026-06-20,110 S Madison St,Adrian,MI,49221,"Join us this summer at Adrian College in Michigan for fun and learning on the court! Train with David Kwan, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Adrian is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$279,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-adrian-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp Adrian College - All Skills Camp (June 18–20, 2026)",volleyball,12,18,2026-06-18,2026-06-20,110 S Madison St,Adrian,MI,49221,"Join us this summer at Adrian College in Michigan for fun and learning on the court! Train with David Kwan, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Adrian is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$529-$599,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-adrian-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp Adrian College - All Skills Camp (July 7–9, 2026)",volleyball,12,18,2026-07-07,2026-07-09,110 S Madison St,Adrian,MI,49221,"Join us this summer at Adrian College in Michigan for fun and learning on the court! Train with David Kwan, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Adrian is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$529-$599,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-adrian-college,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp Adrian College - Advanced Camp (July 23–26, 2026)",volleyball,14,18,2026-07-23,2026-07-26,110 S Madison St,Adrian,MI,49221,"Join us this summer at Adrian College in Michigan for fun and learning on the court! Train with David Kwan, Head Women's Volleyball Coach, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Adrian is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$639-$719,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-adrian-college,FALSE,FALSE,camp,,,medium
"NBC Volleyball Camps at Rocky Mountain College -  (June 25–28, 2026)",volleyball,11,17,2026-06-25,2026-06-28,1511 Poly Dr,Billings,MT,59102,"Located at Rocky Mountain College, the Complete Player Volleyball Camp provides athletes with the tools that they need to be ready to step into their rotation. This camp is perfect for girls aged 11-18 who are hoping to gain knowledge on the mechanics of hitting, passing, serving, blocking, and position-specific training. NBC camp at Rocky Mountain College is led by the talented and dedicated NBC coaching staff. NBC stands for Nothing Beats Commitment and has been running camps since 1979. Camps focus on confidence, goal setting, mental toughness, leadership, intensity, athletic and life skill mastery, the importance of personal faith and Christian values of integrity, compassion, and that each person is a miracle.",$610-$660,day,all,open,,,https://www.ussportscamps.com/volleyball/nbc/nbc-volleyball-camp-at-rocky-mountain-college,FALSE,FALSE,camp,,,medium
