name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Hart High School - All Skills Camp (July 27–30, 2026)",volleyball,10,14,2026-07-27,2026-07-30,24825 Newhall Ave,Santa Clarita,CA,91321,"Join us this summer at Hart High School for fun and learning on the court! Campers of all abilities will train with NIke Volleyball Director, Mary Irilian, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 6-14, this Southern California camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Santa Clarita—sign up today!",$648,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-hart,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Santa Rosa Junior College -  (July 6–8, 2026)",volleyball,13,18,2026-07-06,2026-07-08,1501 Mendocino Ave,Santa Rosa,CA,95401,"Join us this summer at Santa Rosa Junior College for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Ally Sather, while enjoying a supportive and exciting atmosphere. Open to girls, ages 13-18, this volleyball camp in Northern California is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Sonoma County—sign up today!",$401,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-santa-rosa,FALSE,FALSE,camp,,,medium
"Nike Beach Volleyball Camp at West Valley College with Mandala Beach -  (June 22–25, 2026)",volleyball,10,16,2026-06-22,2026-06-25,E College Cir,Saratoga,CA,95070,"Join us this summer at West Valley College in Northern California for fun and learning on the court! Campers of all abilities will train with the Mandala Beach coaching staff while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-16, this camp in the Bay Area is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Saratoga—sign up today!",$548,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mandala-beach,FALSE,FALSE,camp,,,medium
"Nike Beach Volleyball Camp at West Valley College with Mandala Beach -  (July 27–30, 2026)",volleyball,10,16,2026-07-27,2026-07-30,E College Cir,Saratoga,CA,95070,"Join us this summer at West Valley College in Northern California for fun and learning on the court! Campers of all abilities will train with the Mandala Beach coaching staff while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 10-16, this camp in the Bay Area is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Saratoga—sign up today!",$548,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mandala-beach,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Alder Creek Middle School -  (July 20–22, 2026)",volleyball,10,17,2026-07-20,2026-07-22,10931 Alder Dr,Truckee,CA,96161,"Step onto the court in summer 2026 at Alder Creek Middle School in Truckee for an exciting volleyball camp experience! Under the direction of Mike Welch, NCAA Division I Head Coach and former USA Youth National Team coach, athletes will learn, train, and grow in a dynamic and supportive setting. Open to girls and boys ages 10–17 of all experience levels, this California camp focuses on skill development, confidence building, and plenty of game play. Come improve your volleyball skills, meet new friends, and enjoy an unforgettable week in Truckee!",$504,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-truckee,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at MSU Denver - Ball Control Clinic (June 8, 2026)",volleyball,13,18,2026-06-08,2026-06-08,1255 10th Street Mall,Denver,CO,80204,"Join us this summer at MSU Denver in Colorado for fun and learning on the court! Campers of all abilities will train with an elite coaching staff while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Denver is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today! RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$132,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-denver,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at MSU Denver - Hitting Clinic (June 8, 2026)",volleyball,13,18,2026-06-08,2026-06-08,1255 10th Street Mall,Denver,CO,80204,"Join us this summer at MSU Denver in Colorado for fun and learning on the court! Campers of all abilities will train with an elite coaching staff while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Denver is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today! RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$132,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-denver,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at MSU Denver - All Skills Camp (SOLD OUT) (June 9–12, 2026)",volleyball,10,18,2026-06-09,2026-06-12,1255 10th Street Mall,Denver,CO,80204,"Join us this summer at MSU Denver in Colorado for fun and learning on the court! Campers of all abilities will train with an elite coaching staff while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Denver is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today! RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$748,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-denver,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Angevine Middle School - Team Skills Camp (July 13–16, 2026)",volleyball,8,16,2026-07-13,2026-07-16,1150 W South Boulder Rd,Lafayette,CO,80026,"Join us this summer at Angevine Middle School for fun and learning on the court! Campers of all abilities will train with an elite coaching staff, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 8-16, this camp in Colorado is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Lafayette—sign up today!",$485-$515,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-angevine-middle-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Angevine Middle School - Serving & Passing Clinic (July 17, 2026)",volleyball,8,16,2026-07-17,2026-07-17,1150 W South Boulder Rd,Lafayette,CO,80026,"Join us this summer at Angevine Middle School for fun and learning on the court! Campers of all abilities will train with an elite coaching staff, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 8-16, this camp in Colorado is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Lafayette—sign up today!",$96,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-angevine-middle-school,FALSE,FALSE,camp,,,medium
