name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Arizona Athletic Grounds - Setting Clinic OR Hitting Clinic (June 1, 2026)",volleyball,10,18,2026-06-01,2026-06-01,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$89,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Arizona Athletic Grounds - Little Volleys Camp (SOLD OUT) (June 2–4, 2026)",volleyball,5,10,2026-06-02,2026-06-04,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$129,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Arizona Athletic Grounds - All Skills Camp (June 2–4, 2026)",volleyball,10,15,2026-06-02,2026-06-04,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$429,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Arizona Athletic Grounds - HS Prep/Advanced Camp (June 2–4, 2026)",volleyball,14,18,2026-06-02,2026-06-04,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$429,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Arizona Athletic Grounds - Serving & Passing Clinic (July 13, 2026)",volleyball,10,18,2026-07-13,2026-07-13,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$89,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Arizona Athletic Grounds - Setting Clinic OR Hitting Clinic (July 13, 2026)",volleyball,10,18,2026-07-13,2026-07-13,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$89,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Arizona Athletic Grounds - Little Volleys Camp (July 14–16, 2026)",volleyball,5,10,2026-07-14,2026-07-16,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$129,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Arizona Athletic Grounds - All Skills Camp (July 14–16, 2026)",volleyball,10,15,2026-07-14,2026-07-16,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$429,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Arizona Athletic Grounds - HS Prep/Advanced Camp (July 14–16, 2026)",volleyball,14,18,2026-07-14,2026-07-16,6321 S Ellsworth Rd,Mesa,AZ,85212,"Join us this summer at Arizona Athletic Grounds in Mesa for fun and learning on the court! Campers of all abilities will train with an elite coaching staff using a curriculum designed by James Finley, former Head Volleyball Coach at Seattle University. Open to girls and boys, ages 5-18, this volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Arizona—sign up today!",$429,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-mesa-arizona,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Emmanuel College -  (June 29–July 2, 2026)",volleyball,10,18,2026-06-29,2026-07-02,400 Fenway,Boston,MA,02115,"Get ready for our volleyball camp in Boston this summer! Girls and boys, ages 10-18 will receive high-quality training from Emmanuel College Head Volleyball Coach, Bori May, and his dedicated staff. Athletes from Suffolk County and beyond will have the opportunity to sharpen their fundamentals of the game with instruction and drills in a fun and competitive environment. We welcome players of all abilities to join the fun, compete with other athletes, and prepare for the upcoming volleyball season!",$518,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-emmanuel-college,FALSE,FALSE,camp,,,medium
